region,routes,total_duration,total_demand
2,"['Distribution Centre Auckland', 'Woolworths Howick', 'FreshChoice Half Moon Bay', 'Distribution Centre Auckland']",12640.17,13.7
2,"['Distribution Centre Auckland', 'Woolworths Pakuranga', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",14339.850000000002,16.950000000000003
2,"['Distribution Centre Auckland', 'Woolworths Howick', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",14999.69,17.75
2,"['Distribution Centre Auckland', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",9347.869999999999,8.55
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",14218.09,16.6
2,"['Distribution Centre Auckland', 'Woolworths Botany Downs', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",14179.01,16.5
2,"['Distribution Centre Auckland', 'Woolworths Meadowbank', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",15419.74,16.85
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",15144.86,16.8
2,"['Distribution Centre Auckland', 'FreshChoice Half Moon Bay', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",12328.85,13.05
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'Woolworths Pakuranga', 'Distribution Centre Auckland']",13639.970000000001,16.450000000000003
2,"['Distribution Centre Auckland', 'Woolworths Howick', 'Woolworths Highland Park', 'Distribution Centre Auckland']",14707.880000000001,17.25
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",14218.09,16.6
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'Distribution Centre Auckland']",8490.82,8.05
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",13679.779999999999,16.0
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'Woolworths Meadowbank', 'Distribution Centre Auckland']",14732.79,16.35
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Highland Park', 'Distribution Centre Auckland']",14471.619999999999,16.3
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'FreshChoice Half Moon Bay', 'Distribution Centre Auckland']",11517.69,12.55
2,"['Distribution Centre Auckland', 'Woolworths Pakuranga', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",13417.64,16.35
2,"['Distribution Centre Auckland', 'Woolworths Howick', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",14608.79,17.15
2,"['Distribution Centre Auckland', 'Woolworths Botany Downs', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",14179.01,16.5
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",13679.779999999999,16.0
2,"['Distribution Centre Auckland', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",8425.66,7.95
2,"['Distribution Centre Auckland', 'Woolworths Meadowbank', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",14661.279999999999,16.25
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",14277.29,16.2
2,"['Distribution Centre Auckland', 'FreshChoice Half Moon Bay', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",11768.52,12.45
2,"['Distribution Centre Auckland', 'Woolworths Pakuranga', 'Woolworths Meadowbank', 'Distribution Centre Auckland']",13921.480000000001,16.700000000000003
2,"['Distribution Centre Auckland', 'Woolworths Howick', 'Woolworths Meadowbank', 'Distribution Centre Auckland']",16011.3,17.5
2,"['Distribution Centre Auckland', 'Woolworths Meadowbank', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",15419.74,16.85
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'Woolworths Meadowbank', 'Distribution Centre Auckland']",14732.79,16.35
2,"['Distribution Centre Auckland', 'Woolworths Meadowbank', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",14661.279999999999,16.25
2,"['Distribution Centre Auckland', 'Woolworths Meadowbank', 'Distribution Centre Auckland']",8280.61,8.3
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Meadowbank', 'Distribution Centre Auckland']",13668.04,16.55
2,"['Distribution Centre Auckland', 'FreshChoice Half Moon Bay', 'Woolworths Meadowbank', 'Distribution Centre Auckland']",12573.07,12.8
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Pakuranga', 'Distribution Centre Auckland']",13655.22,16.65
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Howick', 'Distribution Centre Auckland']",15750.14,17.45
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",15144.86,16.8
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Highland Park', 'Distribution Centre Auckland']",14471.619999999999,16.3
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",14277.29,16.2
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Woolworths Meadowbank', 'Distribution Centre Auckland']",13668.04,16.55
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'Distribution Centre Auckland']",8183.15,8.25
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'FreshChoice Half Moon Bay', 'Distribution Centre Auckland']",12311.89,12.75
2,"['Distribution Centre Auckland', 'FreshChoice Half Moon Bay', 'Woolworths Pakuranga', 'Distribution Centre Auckland']",11480.25,12.9
2,"['Distribution Centre Auckland', 'Woolworths Howick', 'FreshChoice Half Moon Bay', 'Distribution Centre Auckland']",12640.17,13.7
2,"['Distribution Centre Auckland', 'FreshChoice Half Moon Bay', 'Woolworths Meadowlands', 'Distribution Centre Auckland']",12328.85,13.05
2,"['Distribution Centre Auckland', 'Woolworths Highland Park', 'FreshChoice Half Moon Bay', 'Distribution Centre Auckland']",11517.69,12.55
2,"['Distribution Centre Auckland', 'FreshChoice Half Moon Bay', 'Woolworths Botany Downs', 'Distribution Centre Auckland']",11768.52,12.45
2,"['Distribution Centre Auckland', 'FreshChoice Half Moon Bay', 'Woolworths Meadowbank', 'Distribution Centre Auckland']",12573.07,12.8
2,"['Distribution Centre Auckland', 'Woolworths St Johns', 'FreshChoice Half Moon Bay', 'Distribution Centre Auckland']",12311.89,12.75
2,"['Distribution Centre Auckland', 'FreshChoice Half Moon Bay', 'Distribution Centre Auckland']",6331.1,4.5
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'Distribution Centre Auckland']",6759.34,7.7
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14646.550000000003,19.9
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Distribution Centre Auckland']",14815.68,19.6
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Distribution Centre Auckland']",14856.51,19.85
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",14644.2,19.6
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14766.190000000002,19.950000000000003
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau Mall', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",14398.83,19.85
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'Woolworths Airport', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",15079.93,19.75
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Distribution Centre Auckland']",14833.59,19.65
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14908.32,19.8
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14646.550000000003,19.9
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14646.550000000003,19.9
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Distribution Centre Auckland']",7407.1,8.4
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14612.6,19.45
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Manukau', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14653.43,19.7
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13647.610000000002,17.950000000000003
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Manukau', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14824.199999999997,19.8
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13647.610000000002,17.950000000000003
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Airport', 'Distribution Centre Auckland']",13146.96,16.65
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Onehunga', 'Distribution Centre Auckland']",13014.7,16.55
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Manurewa', 'Distribution Centre Auckland']",13025.080000000002,16.700000000000003
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14646.550000000003,19.9
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Distribution Centre Auckland']",14815.68,19.6
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14612.6,19.45
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",5201.42,7.25
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'FreshChoice Flat Bush', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",14654.03,19.4
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",14644.2,19.6
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'FreshChoice Flat Bush', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14735.19,19.5
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau Mall', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",14398.83,19.85
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Airport', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",13723.82,19.3
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",13541.42,19.2
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14467.59,19.35
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",13964.83,18.75
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Distribution Centre Auckland']",14856.51,19.85
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Manukau', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14653.43,19.7
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'FreshChoice Flat Bush', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",14654.03,19.4
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Distribution Centre Auckland']",5338.24,7.5
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Mangere East', 'Distribution Centre Auckland']",14727.119999999999,19.85
3,"['Distribution Centre Auckland', 'FreshChoice Flat Bush', 'Woolworths Papatoetoe', 'Woolworths Mangere East', 'Distribution Centre Auckland']",14693.34,19.75
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'Woolworths Mangere East', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",13434.15,19.65
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Airport', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",13949.28,19.55
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Woolworths Mangere East', 'Distribution Centre Auckland']",13678.17,19.45
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14508.42,19.6
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14005.66,19.0
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",14644.2,19.6
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13647.610000000002,17.950000000000003
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",14644.2,19.6
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Mangere East', 'Distribution Centre Auckland']",14727.119999999999,19.85
3,"['Distribution Centre Auckland', 'FreshChoice Flat Bush', 'Distribution Centre Auckland']",5461.22,4.65
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14766.190000000002,19.95
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13082.75,17.25
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'FreshChoice Flat Bush', 'Woolworths Airport', 'Distribution Centre Auckland']",14193.6,17.8
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'FreshChoice Flat Bush', 'Woolworths Onehunga', 'Distribution Centre Auckland']",14061.330000000002,17.700000000000003
3,"['Distribution Centre Auckland', 'Woolworths Manurewa', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13983.83,17.85
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",12697.710000000003,16.15
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14766.190000000002,19.950000000000003
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Manukau', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14824.199999999997,19.8
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'FreshChoice Flat Bush', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14735.19,19.5
3,"['Distribution Centre Auckland', 'FreshChoice Flat Bush', 'Woolworths Papatoetoe', 'Woolworths Mangere East', 'Distribution Centre Auckland']",14693.34,19.75
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14766.190000000002,19.95
3,"['Distribution Centre Auckland', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",6499.76,7.6
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'Woolworths Papatoetoe', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",14141.4,19.75
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Airport', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14963.4,19.65
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14739.609999999999,19.55
3,"['Distribution Centre Auckland', 'Woolworths Papatoetoe', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",15225.85,19.7
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Manukau Mall', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14378.279999999999,19.1
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau Mall', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",14398.83,19.85
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13647.610000000002,17.950000000000003
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau Mall', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",14398.83,19.85
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'Woolworths Mangere East', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",13434.15,19.65
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13082.75,17.25
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'Woolworths Papatoetoe', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",14141.4,19.75
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",3892.4,4.9
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'FreshChoice Flat Bush', 'Woolworths Airport', 'Distribution Centre Auckland']",14193.6,17.8
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'FreshChoice Flat Bush', 'Woolworths Onehunga', 'Distribution Centre Auckland']",14061.330000000002,17.700000000000003
3,"['Distribution Centre Auckland', 'Woolworths Manurewa', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13983.83,17.85
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Manukau Mall', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",12512.08,16.4
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'Woolworths Airport', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",15079.93,19.75
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Airport', 'Distribution Centre Auckland']",13146.96,16.65
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Airport', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",13723.82,19.3
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Airport', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",13949.28,19.55
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'FreshChoice Flat Bush', 'Woolworths Airport', 'Distribution Centre Auckland']",14193.6,17.8
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Airport', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14963.4,19.65
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'FreshChoice Flat Bush', 'Woolworths Airport', 'Distribution Centre Auckland']",14193.6,17.8
3,"['Distribution Centre Auckland', 'Woolworths Airport', 'Distribution Centre Auckland']",6698.2,8.25
3,"['Distribution Centre Auckland', 'Woolworths Onehunga', 'Woolworths Airport', 'Distribution Centre Auckland']",12217.130000000001,16.4
3,"['Distribution Centre Auckland', 'Woolworths Manurewa', 'Woolworths Airport', 'Distribution Centre Auckland']",13001.95,16.55
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'Woolworths Airport', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",15079.93,19.75
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Distribution Centre Auckland']",14833.59,19.65
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Onehunga', 'Distribution Centre Auckland']",13014.7,16.55
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Woolworths Mangere Mall', 'Distribution Centre Auckland']",13541.42,19.2
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Woolworths Mangere East', 'Distribution Centre Auckland']",13678.17,19.45
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'FreshChoice Flat Bush', 'Woolworths Onehunga', 'Distribution Centre Auckland']",14061.330000000002,17.700000000000003
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14739.609999999999,19.55
3,"['Distribution Centre Auckland', 'FreshChoice Otahuhu', 'FreshChoice Flat Bush', 'Woolworths Onehunga', 'Distribution Centre Auckland']",14061.330000000002,17.700000000000003
3,"['Distribution Centre Auckland', 'Woolworths Onehunga', 'Woolworths Airport', 'Distribution Centre Auckland']",12217.130000000001,16.4
3,"['Distribution Centre Auckland', 'Woolworths Onehunga', 'Distribution Centre Auckland']",6201.54,8.15
3,"['Distribution Centre Auckland', 'Woolworths Manurewa', 'Woolworths Onehunga', 'Distribution Centre Auckland']",12869.690000000002,16.450000000000003
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Distribution Centre Auckland']",14833.59,19.65
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14908.32,19.8
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Manurewa', 'Distribution Centre Auckland']",13025.080000000002,16.700000000000003
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14467.59,19.35
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14508.42,19.6
3,"['Distribution Centre Auckland', 'Woolworths Manurewa', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13983.83,17.85
3,"['Distribution Centre Auckland', 'Woolworths Papatoetoe', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",15225.85,19.7
3,"['Distribution Centre Auckland', 'Woolworths Manurewa', 'FreshChoice Flat Bush', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",13983.83,17.85
3,"['Distribution Centre Auckland', 'Woolworths Manurewa', 'Woolworths Airport', 'Distribution Centre Auckland']",13001.95,16.55
3,"['Distribution Centre Auckland', 'Woolworths Manurewa', 'Woolworths Onehunga', 'Distribution Centre Auckland']",12869.690000000002,16.450000000000003
3,"['Distribution Centre Auckland', 'Woolworths Manurewa', 'Distribution Centre Auckland']",7262.1,8.3
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14908.32,19.8
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14646.550000000003,19.9
3,"['Distribution Centre Auckland', 'Woolworths Manukau', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14646.550000000003,19.9
3,"['Distribution Centre Auckland', 'Woolworths Mangere Mall', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",13964.83,18.75
3,"['Distribution Centre Auckland', 'Woolworths Mangere East', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14005.66,19.0
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Flat Bush', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",12697.710000000003,16.15
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Manukau Mall', 'Woolworths Papatoetoe', 'Distribution Centre Auckland']",14378.279999999999,19.1
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Woolworths Manukau Mall', 'FreshChoice Otahuhu', 'Distribution Centre Auckland']",12512.08,16.4
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'Woolworths Airport', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",15079.93,19.75
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'FreshChoice Mangere Bridge', 'Woolworths Onehunga', 'Distribution Centre Auckland']",14833.59,19.65
3,"['Distribution Centre Auckland', 'Woolworths Manukau Mall', 'Woolworths Manurewa', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",14908.32,19.8
3,"['Distribution Centre Auckland', 'FreshChoice Mangere Bridge', 'Distribution Centre Auckland']",3106.42,3.8
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu South', 'Distribution Centre Auckland']",8782.8,7.75
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu South', 'Woolworths Te Atatu North', 'Distribution Centre Auckland']",14669.5,16.55
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu South', 'FreshChoice Palomino', 'Woolworths Northwest', 'Distribution Centre Auckland']",18399.61,19.95
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu South', 'FreshChoice Ranui', 'Woolworths Westgate', 'Distribution Centre Auckland']",17730.84,19.65
4,"['Distribution Centre Auckland', 'Woolworths Lincoln Road', 'Woolworths Te Atatu South', 'Distribution Centre Auckland']",14270.05,16.05
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu South', 'FreshChoice Ranui', 'Woolworths Hobsonville', 'Distribution Centre Auckland']",18184.609999999997,19.3
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu South', 'Woolworths Henderson', 'Distribution Centre Auckland']",14674.46,16.55
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu South', 'FreshChoice Palomino', 'Woolworths Northwest', 'Distribution Centre Auckland']",18399.61,19.95
4,"['Distribution Centre Auckland', 'Woolworths Northwest', 'FreshChoice Ranui', 'Woolworths Te Atatu South', 'Distribution Centre Auckland']",17562.88,19.05
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu South', 'Woolworths Te Atatu North', 'Distribution Centre Auckland']",14669.5,16.55
4,"['Distribution Centre Auckland', 'Woolworths Te Atatu North', 'Distribution Centre Auckland']",9702.35,8.8
4,"['Distribution Centre Auckland', 'Woolworths Northwest', 'Woolworths Te Atatu North', 'Distribution Centre Auckland']",15280.46,15.9
4,"['Distribution Centre Auckland', 'Woolworths Westgate', 'Woolworths Te Atatu North', 'Distribution Centre Auckland']",15324.35,16.5
